chập chững,toddlers
chất,matter
chất chứa,contains
chất độc,toxic
chất khí,gases
chất phác,rustic
chất vấn,question
chật,tight
chật vật,struggling
châu,Chau
châu báu,Treasures
châu chấu,Grasshopper
châu thổ,Delta
chầu,adoration
chầu chực,adoration
chầu trời,adoration
chậu,pot
chầy,rambling
chấy,lice
che,that
che chở,shelter
che đậy,cover
che phủ,cover
chè,tea
chè chén,carouse
chẻ,split
chẻ hoe,split
ché,that
chém,cut
chém giết,kill
chen,chen
chen chúc,crowd
chèn,insertion
chèn ép,tamponade
chẽn,strict
chén,bowl
cheo,cheo
cheo cưới,Wedding
cheo leo,title today
chèo,paddle
chèo chống,row
chéo,diagonal
chéo áo,diagonal
chép,Copy
chẹt,rag
chê,criticism
chê bai,decry
chê cười,ridicule
chế,process
chế biến,Processing
chế độ,regime
chế giễu,mock
chế ngự,overpower
chế nhạo,taunt
chế tác,craft
chế tạo,make
chếch,charm
chêm,shim
chễm chệ,faint
chênh,difference
chênh lệch,deviant
chênh vênh,wanderous
chểnh mảng,negligence
chệnh choạng,grim
chết,died
chết đuối,drowning
chết giấc,dead
chết tươi,stonedead
chi,chi
chi bằng,spend
chi đoàn,Youth Branch
chi phí,cost
chi phiếu,check
chi phối,dominant
chi tiết,detail
chì,which one
chỉ,only
chỉ đạo,command
chỉ định,point
chỉ huy,command
chỉ tay,pointing
chỉ thị,directive
chỉ trích,criticize
chí,lice
chí ác,wickedness
chí chết,lice dead
chí công,Chi Cong
chí hiếu,Hieu
chí hướng,minded
chí khí,spirit
chí tuyến,lice
chị,older sister
chia,chia
chia lìa,set apart
chia ly,separate
chìa,key
chìa khóa,key
chĩa,point
chích,sting
chiếc,pieces
chiếc bóng,shadow
chiêm,dream
chiêm bái,worship
chiêm bao,dream
chiêm ngưỡng,admire
chiếm,accounting for
chiếm đoạt,occupant
chiếm giữ,Occupy
chiên,fried
chiến,battle
chiến bại,Unbeatable
chiến bào,defense
chiến binh,combatant
chiến dịch,campaign
chiến đấu,fight
chiến hào,battle
chiến hữu,combat
chiến khu,War Zone
chiến lược,strategy
chiến sĩ,soldier
chiến thắng,win
chiến thuật,tactic
chiến tranh,war
chiến trận,battle
chiến trường,battlefield
chiêng,gong
chiết,extract
chiết khấu,discount
chiết quang,refractive
chiết trung,eclectic
chiết tự,self -extract
chiêu,trick
chiêu bài,guise
chiêu đãi,receptions
chiêu mộ,recruit
chiều,afternoon
chiều chuộng,pampered
chiều ý,indulgently
chiếu,mat
chiếu chỉ,decree
chiếu cố,condescend
chiếu khán,visa
chiếu lệ,perfunctory
chim,chim
chim chuột,dally
chim muông,bird
chim xanh,green bird
chìm,sank
chín,ripe
chín chắn,mature
chín nhừ,Ripe
chỉnh,correction
chỉnh lý,readjust
chĩnh,chinh
chíp,chip
chít,chit
chịt,codium
chịu,bear
chịu khó,hard working
chịu tang,mourning
chịu thua,give up
chịu tội,plead guilty
cho,give
cho biết,said
cho mượn,loan
cho phép,allow
chõ,cute
chó,dog
chó chết,Dead dog
chó sói,wolf
choạc,fertilize
choán,plead
choàng,gap
choảng,bid
choáng,shock
choáng váng,dizzy
chọc,to poke
chọc ghẹo,tease
chóe,dog
chòi,cabin
chòi canh,Belvedere
chói,dazzling
chói mắt,dazzle
chọi,fight
chòm,constellation
chỏm,peak
chọn,choose
chọn lọc,selective
chong,chong
chong chóng,pinwheel
chòng chành,grip
chòng chọc,puncture
chòng ghẹo,josh
chõng,pallet
chóng,fast
chóng vánh,expeditious
chót,last
chót vót,Cathedral
chỗ,place
chốc,moment
chốc nữa,it will soon
chồi,bud
chổi,broom
chối,deny
chối từ,disclaimer
chồm,lift
chôn,bury
chồn,fox
chốn,place
chông,hole
chông gai,tough
chồng,husband
chồng ngồng,husband
chổng,flag
chổng gọng,rim
chống,resist
chống chế,defended
chống chỏi,resist
chống trả,fight back
chốp,bop
chộp,grab
chốt,latch
chột dạ,excorticate
chờ,wait
chở,carry
chớ,not
chợ,market
chợ trời,flea market
chơi,play
chơi ác,play evil
chơi bời,dissipated
chơi chữ,pun
chới với,play with
chơm chởm,jam
chớm,early
chớm nở,budding
chờn vờn,flutter
chớp,lighten
chớp mắt,blink of an eye
chớp nhoáng,quick
chớt nhả,release
chợt,suddenly
chu cấp,support
chu đáo,thoughtful
chu kỳ,cycle
chu vi,perimeter
chủ,owner
chủ bút,editor
chủ đề,topic
chủ lực,key
chủ mưu,mastermind
chủ nghĩa,tenet
chủ nhiệm,Chairman
chủ quan,subjective
chủ quyền,sovereignty
chủ tịch,chairperson
chủ trì,chair
chủ trương,undertakings
chủ yếu,primarily
chú,uncle
chú giải,Note
chú ý,attention
chua,chua
chua cay,stinging
chua xót,embitter
chùa,pagoda
chúa,God
chuẩn,standard
chuẩn bị,prepare
chuẩn đích,standard
chuẩn xác,exactly
chuẩn y,approval
chúc,wish
chúc mừng,congratulations
chúc thư,gesture
chúc từ,Goodbye
chục,dozen
chui,chui
chùi,wipe
chúi,tip
chum,chum
chùm,cluster
chụm,bunch
chùn,false
chùn chụt,false
chung,chung
chung cuộc,final round
chung kết,final
chung thủy,Fidelity
chung tình,common love
chùng,slack
chủng,strain
chủng đậu,vaccinate
chủng loại,species
chủng viện,seminary
chúng,they
chúng nó,they
chúng sinh,people
chuốc,cham
chuộc,redeem
chuộc tội,expiate
chuôi,gripe
chuỗi,Chain
chuối,banana
chuôm,Chuom
chuồn,scoot
chuồn chuồn,Dragonfly
chuông,bell
chuồng,cage
chuồng trại,animal lodging
chuồng xí,cage
chuộng,favor
chuốt,grace
chuột,mouse
chuột rút,cramp
chụp,take a shot
chụp ảnh,to take a photo
chút,a little
chút đỉnh,Little bit
chùy,mace
chuyên,specialized
chuyên cần,diligence
chuyên chính,dictatorship
chuyên gia,Experts
chuyên trách,responsible
chuyền,pass
chuyển,transfer
chuyển dịch,shift
chuyển động,move
chuyển hướng,navigation
chuyển tiếp,forward
chuyến,trip
chuyện,story
chư hầu,vassal
chư tướng,generals
chừ,letter
chữ,letter
chữ cái,alphabet
chữ hán,Chinese character
chứ,But
chưa,not yet
chừa,leave
chửa,pregnant
chửa hoang,wild
chữa,cure
chứa,contain
chứa chan,contain
chứa đựng,contains
chức,function
chức nghiệp,career
chức quyền,competence
chức vụ,position
chực,cheerful
chửi,scold
chửi thề,swearing
chưng,distill
chưng bày,exhibit
chưng hửng,disorient
chừng,some
chừng mực,insofar
chững chạc,mature
chứng,proof
chứng chỉ,certificate
chứng kiến,witness
chứng minh,prove
chứng nhân,witness
chứng nhận,certify
chứng thư,certificate
chước,imitation
chương,chapter
chương trình,program
chường,matte
chưởng ấn,Attorney General
chưởng khế,attorney
chướng,obstacles
chướng ngại,obstacles
chướng tai,grating
co,co
co bóp,contractility
co giãn,Elasticity
co rút,shrinkage
cò,trigger
cò mồi,decoy
cỏ,grass
có,yes
có ăn,have eat
có chồng,married
có chửa,pregnant
có hiếu,filial
có ích,useful
có lẽ,probably
có lý,makes sense
có nghĩa,mean
có thể,maybe
có vẻ,look
cọ,rub
cọ xát,Rubbed
cóc,toad
cọc,pile
cọc chèo,crutch
coi,coi
coi chừng,watch
coi rẻ,cheaper
còi,Horn
còi xương,rickets
cõi,realm
cõi đời,world
cói,sedge
còm,cuff
con,con
con bạc,gambler
con cờ,chessman
con điếm,prostitute
con đỡ đầu,sponsor
con hoang,bastard
con ma,with but
con ngươi,pupils
con ở,child
con số,numbers
con tin,hostage
con vụ,crop
còn,still
còn nữa,there's more
cỏn con,cub
cong,cong
cong queo,twist
còng,cuff
còng cọc,cuff
cõng,carrying
cóng,frost
cọng,stalk
cóp,chip
cọp,tiger
cót két,creak
cọt kẹt,jam
cô,Teacher
cô dâu,bride
cô đơn,lonely
cô hồn,forsanke spirits
cô lập,isolation
cô nhi,orphan
cô quả,Miss Fruit
cô quạnh,solely
cô thôn,aunt
cổ,neck
cổ điển,classic
cổ động,cheerleading
cổ học,ancient
cổ hủ,old-fashioned
cổ mộ,ancient
cổ nhân,ancient
cổ phần,share
cổ phiếu,share
cổ tích,Fairy tale
cổ truyền,traditional
cổ trướng,ascites
cổ võ,promote
cỗ,deck
cố,try
cố chấp,stubborn
cố định,permanent
cố đô,ancient capital
cố gắng,try
cố hương,native land
cố hữu,inherent
cố nhân,try's
cố quốc,late
cố sát,trying
cố tri,tri tri
cố vấn,adviser
cốc,glass
cộc,cleft
cộc cằn,rough
cộc lốc,Curt
côi cút,orphaned
cỗi,pleasure
cối,mortar
cối xay,Millstone
cội,root
cồm cộm,bow
cốm,nuggets
cộm,bustle
côn,clutch
côn đồ,rough
côn trùng,insect
cồn,alcohol
công,labour
công an,police
công bố,announced
công chính,righteous
công chúa,Princess
công chúng,general public
công danh,the name
công dân,citizen
công đoàn,Union
công giáo,Catholic
công hàm,the function
công ích,public utility
công khai,public
công luận,Public opinion
công lý,Justice
công nghệ,technology
công nghiệp,industry
công nhân,worker
công nhận,recognize
công pháp,public
công quĩ,fund
công tác,go on bussiness
công thức,formula
công thương,Industry and Trade
công trái,attack
công ty,company
công văn,documentary
công xã,commune
công xưởng,factory
cồng,gong
cồng kềnh,bulky
cổng,gate
cống,drain
cống hiến,dedication
cộng,add
cộng hòa,Republic
cộng sản,communism
cộng tác,collaborate
cốt,core
cốt nhục,humiliation
cốt truyện,plot
cột,pillar
cột cờ,flag pole
cột trụ,pillar
cơ,muscle
cơ bản,basic
cơ cực,destitute
cơ giới,motor
cơ hội,opportunity
cơ mưu,plot
cơ nghiệp,inheritance
cơ quan,organ
cơ sở,basis
cơ thể,body
cờ,flag
cờ bạc,gamble
cờ tướng,Chinese chess
cỡ,size
cớ,excuse
cơi,plus
cởi,take off
cởi mở,open
cơm,rice
cơm đen,black rice
cơm nước,rice
cợt,jokingly
cu,cu
cu li,with li
cù,with
cù lao,with Lao
củ,tuber
củ soát,tuber
củ vấn,pussy
cũ,old
cú,owl
cú pháp,syntax
cú vọ,owl
cụ,instrument
cụ thể,Specifically
cua,air
của,of the
của cải,property
cúc,chrysanthemum
cúc dục,chrysanthemum
cục,lump
cục diện,facility
cục mịch,Joskin
cùi,pulp
cùi chỏ,elbow
củi,firewood
cũi,crib
cúi,bow
cùm,shackle
cúm,flu
cúm núm,flu flu
cụm,cluster
cun cút,cun quail
cùn,blunt
cung,bow
cung cầu,supply and demand
cung khai,confess
cung nữ,concubines
cung phi,concubines
cùng,together
cùng khổ,miserable
cùng tận,end
củng,also
củng cố,consolidate
cũng,also
cúng,worship
cuộc,the
cuộc đời,life
cuối,last
cuối cùng,final
cuội,pebbles
cuỗm,stuff
cuồn cuộn,torrential
cuốn,coil
cuốn gói,pack up
cuộn,roll
cuồng,crazy
cuồng nhiệt,crazy
cuồng tín,fanatic
cuống,stalk
cuống cà kê,stalk
cuống cuồng,hurrily
cuống họng,throat
cuống lưu,stalk
cuống phổi,pulmon
cúp,cup
cụp,Specifically
cút,fuck off
cụt,traced
cụt hứng,caught
cư,residential
cư dân,resident
cư xử,behavior
cử,appoint
cử hành,celebrate
cử nhân,bachelor
cử tri,voters
cữ,cub
cứ,keep
cứ điểm,base
cự,resent
cự tuyệt,refuse
cưa,saw
cửa,door
cửa ải,gate
cửa hàng,shop
cửa mình,pussy
cửa sổ,Windows
cứa,crap
cựa,spurs
cực,pole
cực điểm,culmination
cực hình,torture
cưng,my babe
cứng,hard
cứng cỏi,tough
cước,freight
cước phí,postage
cười,laugh
cười chê,laughing
cười gượng,titter
cười tình,laugh
cưới,marry
cườm,beads
cương,erect
cương lĩnh,credo
cương quyết,determination
cương trực,tough
cường,strong
cường đạo,footpad
cường độ,intensity
cường quốc,powerful country
cường tráng,robust
cưỡng,enforcement
cưỡng bức,Forced
cưỡng dâm,outrage
cưỡng đoạt,Taken
cướp,rob
cứt,sit
cứt đái,piss
cứt ráy,ear wax
cưu,cute
cưu mang,Carrying
cừu,sheep
cừu địch,enemy sheep
cừu hận,sheep hate
cửu,nine
cửu chương,Cuu Chuong
cửu tuyền,Cuu Tuyen
cứu,assist
cứu cánh,salvage
cứu tinh,savior
cứu trợ,aid
cứu xét,considering
cựu,former
cựu chiến binh,veteran
cựu thời,former
cựu trào,former
cựu truyền,former transmission
da,and
da cam,also glass
da dẻ,chestnut
da diết,Skin Diet
da láng,skin
da liễu,Dermatology
da mồi,bait
da thuộc,leather
dã,wild
dã cầm,grip
dã chiến,battle
dã dượi,wild
dã man,Savage
dã tâm,ambition
dã thú,beast
dã tràng,rosary
dạ,yes
dạ dày,stomach
dạ hội,gala
dạ quang,luminous
dạ vũ,night dance
dạ yến,Da Yen
dai,dai
dai dẳng,persistent
dài,long
dài dòng,lengthy
dải,strip
dãi,drool
dái,crop
dại,foolish
dại dột,foolish
dám,dare to
dạm,dumb
dan díu,Dan Duoc
dàn,platform
dàn cảnh,staged
dàn hòa,drawn
dàn xếp,arrange
dán,paste
dạn,boldly
dạn mặt,facing
dang,dang
dang dở,unfinished
dáng,body
dáng điệu,attitude
dạng,form
danh,name
danh dự,honour
danh hiệu,title
danh lam,places
danh lợi,Fame
danh mục,category
danh nghĩa,titular
danh ngôn,quotations
danh phận,identity
danh sách,list
danh thiếp,business card
danh từ,noun
danh vọng,Fame
dành,spend
dành dành,spend
dao,dao
dao cạo,razor
dao động,oscillate
dao găm,knife
dao mổ,lancet
dao xếp,jackknife
dạo,stroll
dát,give
dạt,drift
day,day
dày,thick
dày đặc,dense
dãy,Range
dạy,teach
dạy bảo,teach
dạy tư,coach
dăm,give
dằm,scrap
dặm,mile
dặm trường,mile
dằn,cruel
dằn lòng,refrain
dặn,advise
dặn bảo,counsel
dằng dặc,so
dắt,led
dắt díu,led
dâm,lecherous
dâm bụt,hibiscus
dâm dật,sensuous
dâm đãng,erotic
dâm loạn,incestuous
dâm ô,salacious
dâm phụ,prostitute
dâm thư,lecherous
dầm,beam
dầm dề,run
dân,people
dân biểu,people representative
dân ca,traditional music
dân chủ,democracy
dân chúng,people
dân công,citizen
dân cư,residential
dân luật,civil law
dân quân,Militia
dân quê,countryside people
dân quyền,Civil Rights
dân sinh,population
dân sự,Civil
dân tộc,ethnic
dân vận,mobilization
dần,gradually
dần dần,gradually
dẫn,guide
dẫn chứng,quote
dẫn điện,conductor
dẫn nhiệt,heat conductivity
dẫn thủy nhập điền,Introductive water lead
dấn,grave
dâng,dedicate
dấp,bustle
dập,stamp
dập dềnh,flush
dập dìu,flush
dật sĩ,whereabouts
dật sử,anecdote
dâu,strawberry
dâu gia,bride
dầu,oil
dầu cá,fish oil
dầu hắc,black oil
dầu hỏa,Petroleum
dầu mỏ,oil
dầu thơm,perfume
dấu,sign
dấu chấm,dots
dấu chấm phẩy,semi-colon
dấu chấm than,exclamation mark
dấu cộng,plus
dấu hiệu,signal
dấu nặng,dot
dấu ngã,tilde
dấu phẩy,comma
dấu sắc,acute
dấu thánh giá,cross
dấu vết,Mark
dây,wire
dây cáp,Cable
dây chuyền,necklace
dây cương,rein
dây dưa,procrastination
dây giày,shoelace
dây kẽm gai,Barbed Wire
dây leo,vines
dây lưng,belt
dây xích,chain
dấy,rise
dấy binh,rise
dấy loạn,rebel
dậy,wake up
dậy thì,puberty
dè,what
dè dặt,reserved
dẻ,chestnut
dẻo,flexible
dẻo dai,tough
dép,sandal
dẹp,deflate
dẹp loạn,pacify
dê,mother
dê cụ,goat
dể ngươi,easy
dễ,easy
dễ bảo,obedient
dễ chịu,comfortable
dễ coi,easy
dễ dãi,easygoing
dễ dàng,easily
dễ ghét,hateful
dễ thương,cute
dế,cricket
dệt,woven
di,from
di bút,pen
di chúc,testament
di chuyển,move
di cư,migrate
di dân,migration
di động,mobile
di hài,remains
di họa,di disaster
di sản,heritage
di tích,relics
di trú,Di religion
di truyền,genetic
di vật,relics
dì,to say
dì ghẻ,step mother
dỉ,dull
dĩ nhiên,of course
dĩ vãng,past
dị,available
dị chủng,heterosexual
dị dạng,malformation
dị đoan,superstitious
dị nghị,abuse
dị nhân,mutants
dị thường,anomaly
dị vật,foreign object
dĩa,plate
dịch,Translate
dịch giả,translator
dịch hạch,plague
dịch tả,cholera
dịch tễ,epidemics
diệc,hero
diêm,matches
diêm vương,hell King
diễm lệ,graceful
diễm phúc,blessing
diễm tình,Diem Tinh
diễn,to act
diễn dịch,interpretation
diễn đàn,Forum
diễn đạt,expression
diễn giả,Speakers
diễn giải,explain
diễn tả,described
diễn thuyết,speech
diễn văn,speech
diễn viên,cast
diện,facility
diện mạo,face
diện tích,area
diện tiền,money
diệt,eliminate
diệt chủng,genocide
diệt vong,Eliminated
diều,kite
diều hâu,Eagle
diễu binh,parade
diệu,magic
diệu vợi,magic
dìm,drowning
dinh,dinh
dinh dưỡng,nutrition
dinh điền,Dinh Dien
dính,sticky
dính dáng,stick
dịp,chance
dìu,lift
dìu dắt,lead
dìu dặt,hip
dịu,mild
dịu dàng,tender
do,do
do dự,hesitant
do thám,spy
dò,detect
dò hỏi,interrogation
dò xét,trekiing
dọa,threaten
dọa nạt,threaten
doanh,business
doanh lợi,Business benefit
doanh nghiệp,enterprise
doanh trại,barracks
dóc,thriller
dọc,vertical
dọc đường,along the way
doi,doi
dõi,monitor
dom,dom
dòm,bin
dòm ngó,observation
dọn,clear
dọn đường,clear
dọn sạch,clean up
dong dỏng,jimp
dòng,current
dòng họ,family
dõng dạc,litter
dỗ,coax
dốc,slope
dốc chí,steep
dồi,abundant
dồi dào,cornucopia
dối,deceit
dối trá,lie
dội,flush
dồn,accumulated
dồn dập,blizzard
dông,thunderstorm
dông dài,too long
dộng,mobility
dốt,ignorant
dốt đặc,dense
dột,leaky
dơ,dirty
dơ dáng,shape
dở,bad
dở hơi,nuts
dỡ,unload
dớ dẩn,dedicated
dơi,bat
dời,move
dợn,popple
dớp,piercing
du,from
du côn,aggressively
du dương,tunable
du đãng,wandering
du hành,travel
du khách,traveler
du kích,guerrilla
du lịch,travel
du mục,wandering
du ngoạn,excursion
du thuyền,yacht
du xuân,spring travel
dù,umbrella
dụ,lure
dụ dỗ,entice
dua nịnh,flatter
dục,sex
dục tình,sex
dục vọng,lust
dùi,baton
dùi cui,baton
dung dị,dysfunction
dung dịch,solution
dung hòa,harmonize
dung nhan,face
dung thân,body
dung thứ,tolerance
dung túng,tolerance
dùng,use
dùng dằng,dumpled
dũng,courageous
dũng cảm,brave
dũng mãnh,strong
dũng sĩ,hero
dụng,use
dụng cụ,tool
dụng ý,intentionally
duỗi,stretch
duy,Duy
duy tân,Duy Tan
duy trì,maintain
duy vật,Materialism
duyên,predestined
duyên cớ,cause
duyên hải,Coastal
duyên kiếp,predestined lives
duyệt,Browser
duyệt binh,parade
duyệt y,Browse Y
dư,residual
dư âm,repercussion
dư luận,Fame
dữ,evil
dữ kiện,datum
dữ tợn,ferocious
dứ,da
dự,attend
dự án,project
dự định,plan
dự đoán,guess
dự thi,Contest
dự toán,estimates
dự trù,plan
dưa,melons
dưa hấu,watermelon
dưa leo,cucumber
dừa,coconut
dứa,pineapple
dựa,rely
dưng,freely
dừng,stop
