Index,Target,Response
30,gang hợp kim,"['gằm', 'gẫm', 'gậm', 'gặm', 'găm gắm', 'gằm gằm', 'gầm ghè', 'gắm ghé', 'gằm ghè', 'gầm ghì', 'gầm gừ', 'gầm hét', 'gam màu', 'gặm mòn', 'gấm ngày', 'gậm nhấm', 'gặm nhấm', 'gặm nhắm', 'gầm thét', 'gầm trời', 'gấm vóc', 'gambetta l.', 'gămbia', 'gamelan', 'ga-men', 'gamma', 'gam-ma', 'gamo', 'gan', 'gán', 'gàn', 'gân', 'gần', 'gắn', 'gằn', 'gạn', 'gan (như) cóc tía', 'gan bàn chân', 'gàn bát sách', 'gân bò', 'gắn bó', 'gân bút', 'gần cận', 'gân cổ', 'gan cóc tía', 'gân cốt', 'gan dạ', 'gần đây', 'gàn dở', 'gạn đục khơi trong', 'gán ép', 'gan gà', 'gàn gàn', 'gần gận', 'gần gặn', 'gán ghép', 'gan góc', 'gần gũi', 'gần gụi', 'gạn gùng', 'gân guốc', 'gan hoá', 'gạn hỏi', 'gan lì', 'gan liền', 'gắn liền', 'gạn lọc', 'gắn máy', 'gần như', 'gán nợ', 'gàn quải', 'gan ruột', 'gân sức', 'gân tay', 'gan vàng dạ sắt', 'gán vợ đợ con', 'gần xa', 'gana', 'ganđara', 'ganđi i.', 'ganđi m. k.', 'ganđi r.', 'gang', 'gàng', 'găng', 'gắng', 'gặng', 'gang biến trắng', 'gang cầu', 'gang chịu ăn mòn', 'gang chịu nhiệt', 'gắng công', 'gang dẻo', 'găng gổ', 'gắng gổ', 'gắng gỏi', 'gắng gỏl', 'gắng gượng', 'gặng hỏi', 'gang hợp kim']"
30,gạo trắng nước trong,"['gạn đục khơi trong', 'gán ép', 'gan gà', 'gàn gàn', 'gần gận', 'gần gặn', 'gán ghép', 'gan góc', 'gần gũi', 'gần gụi', 'gạn gùng', 'gân guốc', 'gan hoá', 'gạn hỏi', 'gan lì', 'gan liền', 'gắn liền', 'gạn lọc', 'gắn máy', 'gần như', 'gán nợ', 'gàn quải', 'gan ruột', 'gân sức', 'gân tay', 'gan vàng dạ sắt', 'gán vợ đợ con', 'gần xa', 'gana', 'ganđara', 'ganđi i.', 'ganđi m. k.', 'ganđi r.', 'gang', 'gàng', 'găng', 'gắng', 'gặng', 'gang biến trắng', 'gang cầu', 'gang chịu ăn mòn', 'gang chịu nhiệt', 'gắng công', 'gang dẻo', 'găng gổ', 'gắng gổ', 'gắng gỏi', 'gắng gỏl', 'gắng gượng', 'gặng hỏi', 'gang hợp kim', 'gắng sức', 'gang tấc', 'gang tay', 'găng tay', 'găng tây', 'gang thép', 'gang trắng', 'găng trâu', 'gang xám', 'găngxtơ', 'ganh', 'gánh', 'gành', 'gạnh', 'ganh đua', 'ganh ghẻ', 'ganh ghét', 'gánh giả', 'ganh gổ', 'gánh gồng', 'gánh hát', 'gánh thích ứng', 'ganh tị', 'gánh vác', 'gánh xiếc việt nam', 'gáo', 'gào', 'gạo', 'gạo ba giăng', 'gạo cẩm', 'gạo châu củi quế', 'gạo chiêm', 'gạo chợ nước sông', 'gạo cội', 'gạo cụ', 'gạo dự', 'gạo giã', 'gạo lức', 'gạo lứt', 'gạo mùa', 'gạo nếp', 'gạo nước', 'gạo ré', 'gạo sen', 'gạo tám thơm', 'gạo tám xoan', 'gạo tẻ', 'gào thét', 'gạo trắng nước trong']"
30,gắt gỏng,"['gặng hỏi', 'gang hợp kim', 'gắng sức', 'gang tấc', 'gang tay', 'găng tay', 'găng tây', 'gang thép', 'gang trắng', 'găng trâu', 'gang xám', 'găngxtơ', 'ganh', 'gánh', 'gành', 'gạnh', 'ganh đua', 'ganh ghẻ', 'ganh ghét', 'gánh giả', 'ganh gổ', 'gánh gồng', 'gánh hát', 'gánh thích ứng', 'ganh tị', 'gánh vác', 'gánh xiếc việt nam', 'gáo', 'gào', 'gạo', 'gạo ba giăng', 'gạo cẩm', 'gạo châu củi quế', 'gạo chiêm', 'gạo chợ nước sông', 'gạo cội', 'gạo cụ', 'gạo dự', 'gạo giã', 'gạo lức', 'gạo lứt', 'gạo mùa', 'gạo nếp', 'gạo nước', 'gạo ré', 'gạo sen', 'gạo tám thơm', 'gạo tám xoan', 'gạo tẻ', 'gào thét', 'gạo trắng nước trong', 'gap', 'gấp', 'gắp', 'gập', 'gặp', 'gap (good aquaculture practices)', 'gấp bội', 'gặp chăng hay chớ', 'gặp dịp', 'gập gà gập ghềnh', 'gặp gái', 'gấp gáp', 'gấp gay', 'gấp ghé', 'gập ghềnh', 'gặp gỡ', 'gặp hội', 'gấp khúc', 'gặp mặt', 'gấp ngặt', 'gấp ngày', 'gặp phải', 'gấp rút', 'gắp thăm', 'gặp thời', 'gặp vận', 'gar', 'ga-ra', 'garabit', 'garibanđi g.', 'garô', 'ga-rô', 'garơ', 'garon', 'garuđa', 'gastrin', 'gastropoda', 'gắt', 'gạt', 'gật', 'gặt', 'gạt bỏ', 'gật đầu', 'gat đông', 'gật gà gật gù', 'gật gà gật gưỡng', 'gạt gẫm', 'gắt gao', 'gắt gỏng']"
30,gauxơ c. f.,"['gào thét', 'gạo trắng nước trong', 'gap', 'gấp', 'gắp', 'gập', 'gặp', 'gap (good aquaculture practices)', 'gấp bội', 'gặp chăng hay chớ', 'gặp dịp', 'gập gà gập ghềnh', 'gặp gái', 'gấp gáp', 'gấp gay', 'gấp ghé', 'gập ghềnh', 'gặp gỡ', 'gặp hội', 'gấp khúc', 'gặp mặt', 'gấp ngặt', 'gấp ngày', 'gặp phải', 'gấp rút', 'gắp thăm', 'gặp thời', 'gặp vận', 'gar', 'ga-ra', 'garabit', 'garibanđi g.', 'garô', 'ga-rô', 'garơ', 'garon', 'garuđa', 'gastrin', 'gastropoda', 'gắt', 'gạt', 'gật', 'gặt', 'gạt bỏ', 'gật đầu', 'gat đông', 'gật gà gật gù', 'gật gà gật gưỡng', 'gạt gẫm', 'gắt gao', 'gắt gỏng', 'gật gù', 'gật gưỡng', 'gặt hái', 'gạt lệ', 'gạt lường', 'gắt mấu', 'gắt ngủ', 'gắt như mắm tôm', 'gạt nợ', 'gạt tàn', 'gat tây', 'gato', 'ga-tô', 'gats', 'gatt', 'gatt 1994', 'gattecman l.', 'gatxăngđi', 'gàu', 'gấu', 'gầu', 'gẫu', 'gấu ăn trăng', 'gầu bốc', 'gấu chó', 'gẫu chuyện', 'gàu dai', 'gầu dai', 'gau gáu', 'gâu gâu', 'gấu lợn', 'gấu lớn (hồ)', 'gấu mèo', 'gầu ngoạm', 'gấu ngựa', 'gàu rót', 'gàu sòng', 'gầu sòng', 'gấu trắng', 'gấu trúc', 'gấu vũ uyên', 'gauđi a.', 'gauxơ (định lí)', 'gauxơ (định luật)', 'gauxơ (đơn vị)', 'gauxơ (hệ đơn vị)', 'gauxơ (phân phối)', 'gauxơ (phương pháp)', 'gauxơ c. f.']"
30,gầy mòn,"['gắt gao', 'gắt gỏng', 'gật gù', 'gật gưỡng', 'gặt hái', 'gạt lệ', 'gạt lường', 'gắt mấu', 'gắt ngủ', 'gắt như mắm tôm', 'gạt nợ', 'gạt tàn', 'gat tây', 'gato', 'ga-tô', 'gats', 'gatt', 'gatt 1994', 'gattecman l.', 'gatxăngđi', 'gàu', 'gấu', 'gầu', 'gẫu', 'gấu ăn trăng', 'gầu bốc', 'gấu chó', 'gẫu chuyện', 'gàu dai', 'gầu dai', 'gau gáu', 'gâu gâu', 'gấu lợn', 'gấu lớn (hồ)', 'gấu mèo', 'gầu ngoạm', 'gấu ngựa', 'gàu rót', 'gàu sòng', 'gầu sòng', 'gấu trắng', 'gấu trúc', 'gấu vũ uyên', 'gauđi a.', 'gauxơ (định lí)', 'gauxơ (định luật)', 'gauxơ (đơn vị)', 'gauxơ (hệ đơn vị)', 'gauxơ (phân phối)', 'gauxơ (phương pháp)', 'gauxơ c. f.', 'gavôt', 'gaxăngđi p.', 'gay', 'gáy', 'gây', 'gãy', 'gầy', 'gẫy', 'gảy', 'gẩy', 'gạy', 'gậy', 'gay - luyxăc l. - j.', 'gay cấn', 'gây cấn', 'gây cản trở cho việc sử dụng đất của người khác', 'gây chiến', 'gậy chọc lỗ', 'gậy chọc lỗ tra hạt', 'gây chuyện', 'gầy còm', 'gầy đét', 'gãy đổ', 'gây động dục đồng loạt', 'gây dựng', 'gầy dựng', 'gãy gánh', 'gay gắt', 'gây gấy', 'gầy gầy', 'gay go', 'gây gổ', 'gầy gò', 'gẫy góc', 'gậy gộc', 'gãy gọn', 'gẫy gọn', 'gầy guộc', 'gây hấn', 'gây hậu quả nghiêm trọng đến thị trường chứng khoán', 'gây hậu quả nghiêm trọng trong hoạt động xây dựng', 'gậy kim cang', 'gây loạn', 'gây lộn', 'gay luyxăc - saclơ (định luật)', 'gây mê', 'gây mê toàn thân', 'gây miễn dịch', 'gầy mòn']"
30,gestapo,"['gauxơ (phương pháp)', 'gauxơ c. f.', 'gavôt', 'gaxăngđi p.', 'gay', 'gáy', 'gây', 'gãy', 'gầy', 'gẫy', 'gảy', 'gẩy', 'gạy', 'gậy', 'gay - luyxăc l. - j.', 'gay cấn', 'gây cấn', 'gây cản trở cho việc sử dụng đất của người khác', 'gây chiến', 'gậy chọc lỗ', 'gậy chọc lỗ tra hạt', 'gây chuyện', 'gầy còm', 'gầy đét', 'gãy đổ', 'gây động dục đồng loạt', 'gây dựng', 'gầy dựng', 'gãy gánh', 'gay gắt', 'gây gấy', 'gầy gầy', 'gay go', 'gây gổ', 'gầy gò', 'gẫy góc', 'gậy gộc', 'gãy gọn', 'gẫy gọn', 'gầy guộc', 'gây hấn', 'gây hậu quả nghiêm trọng đến thị trường chứng khoán', 'gây hậu quả nghiêm trọng trong hoạt động xây dựng', 'gậy kim cang', 'gây loạn', 'gây lộn', 'gay luyxăc - saclơ (định luật)', 'gây mê', 'gây mê toàn thân', 'gây miễn dịch', 'gầy mòn', 'gảy móng tay', 'gầy nhom', 'gậy ông đập lưng ông', 'gậy rút đất', 'gấy sốt', 'gây sự', 'gậy tầm vông', 'gậy tầm xích', 'gậy tày', 'gậy tầy', 'gây tê', 'gầy tong', 'gây ung thư', 'gày võ', 'gậy vông', 'gẫy xương', 'gầy yếu', 'gâybơn c.', 'gâyze', 'gâyzerit', 'gbas', 'gdp', 'ge', 'gecmani', 'gecmani điclorua', 'gecmani đioxit', 'gecmani monoxit', 'gecmani tetraclorua', 'gef', 'gelatin', 'gem', 'gemini', 'gen', 'gen bào chất', 'gen biệt hóa tinh hoàn', 'gen bổ trợ', 'gen chỉ huy', 'gen hoá', 'gen học', 'gen khí', 'gen liên kết', 'gen miễn dịch học', 'gen tăng đột biến', 'genotip', 'geoid', 'gêôit', 'geosynclin', 'geraniol', 'gestapo']"
30,ghế trường kỷ,"['gây miễn dịch', 'gầy mòn', 'gảy móng tay', 'gầy nhom', 'gậy ông đập lưng ông', 'gậy rút đất', 'gấy sốt', 'gây sự', 'gậy tầm vông', 'gậy tầm xích', 'gậy tày', 'gậy tầy', 'gây tê', 'gầy tong', 'gây ung thư', 'gày võ', 'gậy vông', 'gẫy xương', 'gầy yếu', 'gâybơn c.', 'gâyze', 'gâyzerit', 'gbas', 'gdp', 'ge', 'gecmani', 'gecmani điclorua', 'gecmani đioxit', 'gecmani monoxit', 'gecmani tetraclorua', 'gef', 'gelatin', 'gem', 'gemini', 'gen', 'gen bào chất', 'gen biệt hóa tinh hoàn', 'gen bổ trợ', 'gen chỉ huy', 'gen hoá', 'gen học', 'gen khí', 'gen liên kết', 'gen miễn dịch học', 'gen tăng đột biến', 'genotip', 'geoid', 'gêôit', 'geosynclin', 'geraniol', 'gestapo', 'ghe', 'ghé', 'ghè', 'ghê', 'ghẽ', 'ghế', 'ghẻ', 'ghẹ', 'ghe bản lồng', 'ghế băng', 'ghế bành', 'ghế bật', 'ghe bầu', 'ghế bố', 'ghe chài', 'ghế chao', 'ghẻ chốc', 'ghe cộ', 'ghẻ cóc', 'ghe cửa', 'ghế dài', 'ghế đẳng', 'ghế đẩu', 'ghế điện', 'ghế dựa', 'ghé gẩm', 'ghê ghê', 'ghê gớm', 'ghe hầu', 'ghê hồn', 'ghẻ lạnh', 'ghẻ lở', 'ghé lưng', 'ghe lườn', 'ghe mành', 'ghé mắt', 'ghế mây', 'ghe nan', 'ghe ngo', 'ghế ngựa', 'ghẻ nước', 'ghẹ ổ', 'ghe phen', 'ghe rổi', 'ghê rợn', 'ghẻ ruồi', 'ghé tai', 'ghê tởm', 'ghế trường kỷ']"
30,ghexnơ x.,"['geraniol', 'gestapo', 'ghe', 'ghé', 'ghè', 'ghê', 'ghẽ', 'ghế', 'ghẻ', 'ghẹ', 'ghe bản lồng', 'ghế băng', 'ghế bành', 'ghế bật', 'ghe bầu', 'ghế bố', 'ghe chài', 'ghế chao', 'ghẻ chốc', 'ghe cộ', 'ghẻ cóc', 'ghe cửa', 'ghế dài', 'ghế đẳng', 'ghế đẩu', 'ghế điện', 'ghế dựa', 'ghé gẩm', 'ghê ghê', 'ghê gớm', 'ghe hầu', 'ghê hồn', 'ghẻ lạnh', 'ghẻ lở', 'ghé lưng', 'ghe lườn', 'ghe mành', 'ghé mắt', 'ghế mây', 'ghe nan', 'ghe ngo', 'ghế ngựa', 'ghẻ nước', 'ghẹ ổ', 'ghe phen', 'ghe rổi', 'ghê rợn', 'ghẻ ruồi', 'ghé tai', 'ghê tởm', 'ghế trường kỷ', 'ghế tựa', 'ghé vai', 'ghế vải', 'ghế xếp', 'ghế xích đu', 'ghếch', 'ghệch', 'ghecxen a. i.', 'ghém', 'ghen', 'ghèn', 'ghen - man m.', 'ghen ăn', 'ghen ghét', 'ghen ngược', 'ghen tị', 'ghen tuông', 'ghen tương', 'ghềnh', 'ghểnh', 'ghểnh cổ', 'ghềnh thái', 'ghênxborâu t.', 'ghẹo', 'ghẹo gái', 'ghêoocghiu - đê g.', 'ghép', 'ghép biến áp', 'ghép chi tiết', 'ghép da', 'ghép đôi bazơ', 'ghép đôi phối giống', 'ghép gan', 'ghép giác mạc', 'ghép kênh theo tần số', 'ghép liễu', 'ghép mô, bộ phận cơ thể người', 'ghép thận', 'ghép tim', 'ghêraximôp m. m.', 'ghêraximôp x. a.', 'ghét', 'ghết', 'ghệt', 'ghét bỏ', 'ghét mặt', 'ghêvara e.', 'ghexđơ j.', 'ghexnơ x.']"
30,ghita,"['ghê tởm', 'ghế trường kỷ', 'ghế tựa', 'ghé vai', 'ghế vải', 'ghế xếp', 'ghế xích đu', 'ghếch', 'ghệch', 'ghecxen a. i.', 'ghém', 'ghen', 'ghèn', 'ghen - man m.', 'ghen ăn', 'ghen ghét', 'ghen ngược', 'ghen tị', 'ghen tuông', 'ghen tương', 'ghềnh', 'ghểnh', 'ghểnh cổ', 'ghềnh thái', 'ghênxborâu t.', 'ghẹo', 'ghẹo gái', 'ghêoocghiu - đê g.', 'ghép', 'ghép biến áp', 'ghép chi tiết', 'ghép da', 'ghép đôi bazơ', 'ghép đôi phối giống', 'ghép gan', 'ghép giác mạc', 'ghép kênh theo tần số', 'ghép liễu', 'ghép mô, bộ phận cơ thể người', 'ghép thận', 'ghép tim', 'ghêraximôp m. m.', 'ghêraximôp x. a.', 'ghét', 'ghết', 'ghệt', 'ghét bỏ', 'ghét mặt', 'ghêvara e.', 'ghexđơ j.', 'ghexnơ x.', 'ghexơ (định luật)', 'ghexơ g. i.', 'ghi', 'ghì', 'ghi âm', 'ghi chép', 'ghi chép ban đầu', 'ghi chú', 'ghi điện não', 'ghi đông', 'ghi hình phóng xạ', 'ghi lòng', 'ghi lòng tạc dạ', 'ghi nhạc', 'ghi nhận', 'ghi nhãn hàng hoá', 'ghi nhãn thiết bị viễn thông', 'ghi nhanh', 'ghi nhanh thu thanh', 'ghi nhiệt', 'ghi nhớ', 'ghi rung giật nhãn cầu', 'ghi sổ đơn', 'ghi sổ kép', 'ghi tạc', 'ghi tên', 'ghi từ', 'ghi vang siêu âm', 'ghi xương khắc cốt', 'ghiền', 'ghiliên h.', 'ghiliên n.', 'ghim', 'ghìm', 'ghima h.', 'ghín', 'ghinê', 'ghinê - bitxao', 'ghinê xích đạo', 'ghĩnh', 'ghinzơbua m. ia.', 'ghipxơ - đuyhem (phương trình)', 'ghipxơ (năng lượng tự do)', 'ghipxơ (phân bố chính tắc)', 'ghipxơ (phương trình hấp phụ)', 'ghipxơ j. u.', 'ghipxơn', 'ghiranđet r.', 'ghita']"
30,giá cả sức lao động,"['ghexđơ j.', 'ghexnơ x.', 'ghexơ (định luật)', 'ghexơ g. i.', 'ghi', 'ghì', 'ghi âm', 'ghi chép', 'ghi chép ban đầu', 'ghi chú', 'ghi điện não', 'ghi đông', 'ghi hình phóng xạ', 'ghi lòng', 'ghi lòng tạc dạ', 'ghi nhạc', 'ghi nhận', 'ghi nhãn hàng hoá', 'ghi nhãn thiết bị viễn thông', 'ghi nhanh', 'ghi nhanh thu thanh', 'ghi nhiệt', 'ghi nhớ', 'ghi rung giật nhãn cầu', 'ghi sổ đơn', 'ghi sổ kép', 'ghi tạc', 'ghi tên', 'ghi từ', 'ghi vang siêu âm', 'ghi xương khắc cốt', 'ghiền', 'ghiliên h.', 'ghiliên n.', 'ghim', 'ghìm', 'ghima h.', 'ghín', 'ghinê', 'ghinê - bitxao', 'ghinê xích đạo', 'ghĩnh', 'ghinzơbua m. ia.', 'ghipxơ - đuyhem (phương trình)', 'ghipxơ (năng lượng tự do)', 'ghipxơ (phân bố chính tắc)', 'ghipxơ (phương trình hấp phụ)', 'ghipxơ j. u.', 'ghipxơn', 'ghiranđet r.', 'ghita', 'ghi-ta', 'ghizê', 'ghs', 'gi', 'gí', 'gì', 'gỉ', 'gì gì', 'gi gi. phụ âm gồm hai chữ cái g và i', 'gỉ sắt', 'gì thì gì', 'gia', 'giá', 'già', 'giã', 'giả', 'giạ', 'gia ấm', 'gia ân', 'giá ẩn', 'giá áo túi cơm', 'giá bán buôn', 'giá bán buôn thương nghiệp', 'giá ban đầu', 'giá ban đầu tài sản cố định', 'giá bán lẻ', 'giá bán sản phẩm bảo hiểm', 'giá bán ưu đãi', 'gia bảo', 'giá bao thầu', 'giả bệnh', 'gia biến', 'giá biển', 'giá biến động bất thường', 'giã biệt', 'giá biểu', 'gia binh', 'gia bình', 'giả bộ', 'gia bộc', 'gia bội', 'giá buốt', 'giá cả', 'già cả', 'giá cả độc quyền', 'giá cả lao động', 'giá cả ruộng đất', 'giá cả sản xuất', 'giá cả sức lao động']"
30,gia công vàng,"['ghiranđet r.', 'ghita', 'ghi-ta', 'ghizê', 'ghs', 'gi', 'gí', 'gì', 'gỉ', 'gì gì', 'gi gi. phụ âm gồm hai chữ cái g và i', 'gỉ sắt', 'gì thì gì', 'gia', 'giá', 'già', 'giã', 'giả', 'giạ', 'gia ấm', 'gia ân', 'giá ẩn', 'giá áo túi cơm', 'giá bán buôn', 'giá bán buôn thương nghiệp', 'giá ban đầu', 'giá ban đầu tài sản cố định', 'giá bán lẻ', 'giá bán sản phẩm bảo hiểm', 'giá bán ưu đãi', 'gia bảo', 'giá bao thầu', 'giả bệnh', 'gia biến', 'giá biển', 'giá biến động bất thường', 'giã biệt', 'giá biểu', 'gia binh', 'gia bình', 'giả bộ', 'gia bộc', 'gia bội', 'giá buốt', 'giá cả', 'già cả', 'giá cả độc quyền', 'giá cả lao động', 'giá cả ruộng đất', 'giá cả sản xuất', 'giá cả sức lao động', 'giá cả thị trường', 'già cấc', 'giả cách', 'gia cầm', 'giá cán', 'già câng', 'gia cảnh', 'giá cánh kéo', 'giá cạnh tranh', 'gia cát', 'gia cát lượng', 'giả cầy', 'giá cây đứng', 'gia chánh', 'giá chào hàng', 'giá chỉ đạo', 'gia chi dĩ', 'giá chiết khấu, tái chiết khấu', 'gia chính', 'giá chợ', 'gia chủ', 'giá cif', 'gia cố', 'gia cơ', 'gia cố đất đá', 'giá cố định', 'gia cố, gia cường di tích', 'già cốc', 'già cốc đế', 'già cỗi', 'gia công', 'gia công ăn mòn điện', 'gia công áp lực', 'gia công bằng dung dịch hạt mài', 'gia công bằng tia điện', 'gia công cơ - anôt', 'gia công cơ điện', 'gia công cơ hoá', 'gia công điện hoá', 'gia công kim loại bằng áp lực', 'gia công mài', 'giá công nghệ được chuyển giao', 'gia công phần mềm', 'gia công quốc tế', 'gia công siêu âm', 'gia công tia lửa điện', 'gia công tiếp xúc điện', 'gia công trong thương mại', 'gia công vàng']"
30,gia đường,"['giá cả sản xuất', 'giá cả sức lao động', 'giá cả thị trường', 'già cấc', 'giả cách', 'gia cầm', 'giá cán', 'già câng', 'gia cảnh', 'giá cánh kéo', 'giá cạnh tranh', 'gia cát', 'gia cát lượng', 'giả cầy', 'giá cây đứng', 'gia chánh', 'giá chào hàng', 'giá chỉ đạo', 'gia chi dĩ', 'giá chiết khấu, tái chiết khấu', 'gia chính', 'giá chợ', 'gia chủ', 'giá cif', 'gia cố', 'gia cơ', 'gia cố đất đá', 'giá cố định', 'gia cố, gia cường di tích', 'già cốc', 'già cốc đế', 'già cỗi', 'gia công', 'gia công ăn mòn điện', 'gia công áp lực', 'gia công bằng dung dịch hạt mài', 'gia công bằng tia điện', 'gia công cơ - anôt', 'gia công cơ điện', 'gia công cơ hoá', 'gia công điện hoá', 'gia công kim loại bằng áp lực', 'gia công mài', 'giá công nghệ được chuyển giao', 'gia công phần mềm', 'gia công quốc tế', 'gia công siêu âm', 'gia công tia lửa điện', 'gia công tiếp xúc điện', 'gia công trong thương mại', 'gia công vàng', 'gia cư', 'gia cụ', 'giá của cơ cấu', 'giá của công nghệ được chuyển giao', 'giá cung cấp', 'giá cước', 'giá cước vận tải', 'giã đám', 'già dặn', 'giả đận', 'giả dạng', 'giả danh', 'giá đánh giá', 'gia đạo', 'giá dao', 'giá đất', 'già đẫy lớn', 'giá đề nghị trúng thầu', 'gia dĩ', 'gia đinh', 'gia đình', 'gia định', 'giả định', 'gia đình chủ nghĩa', 'giả định của quy phạm pháp luật', 'gia đình đối ngẫu', 'gia đình gia trưởng', 'gia đình hạt nhân', 'gia đình huyết tộc', 'gia đình mẫu hệ', 'gia đình một vợ một chồng', 'gia đình phụ hệ', 'gia đình punalua', 'gia đình thay thế', 'gia đình trị', 'giả đò', 'giá đỡ tâm', 'giá độc quyền', 'già đời', 'giả dối', 'già đòn', 'gia đồng', 'giá đóng cửa', 'giá dụ', 'giả dụ', 'giá dự thầu', 'giả đui giả điếc', 'gia dụng', 'gia đường']"
